,ID,Reached_3w,Reached_3m,Tenure_In_Months,Date_Joined,FUA_Balance,Number_Of_Services,Has_Payroll,Income,Has_Investment,Has_Visa,VISA_balance,Has_mortgage,Has_Deposit,Number_Transactions,Age,City,Unnamed: 17
5713,8132434.0,0.0,0.0,3.0,4/17/2020,421559.245,1.0,0.0,116388.5713,0.0,1.0,1794.489333,1.0,1.0,0.0,56.0,RICHMOND                                                                                            ,
5714,8132565.0,0.0,0.0,3.0,1/5/2021,859.97,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,58.0,VANCOUVER                                                                                           ,
5715,8133190.0,0.0,0.0,3.0,3/26/2020,15.31,1.0,1.0,,0.0,1.0,1176.303935,0.0,1.0,0.0,57.0,SURREY                                                                                              ,
5716,8133605.0,0.0,0.0,3.0,2/11/2021,12.92,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,47.0,DELTA                                                                                               ,
5717,8134894.0,0.0,0.0,3.0,5/7/2020,470734.5247,3.0,0.0,,0.0,0.0,0.0,1.0,1.0,18.0,82.0,VANCOUVER                                                                                           ,
5718,8136307.0,1.0,0.0,3.0,12/16/2020,1358.78,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,35.0,50.0,WEST VANCOUVER                                                                                      ,
5719,8138253.0,1.0,0.0,3.0,12/9/2020,669830.33,2.0,1.0,,0.0,1.0,581.2962856,0.0,1.0,1.0,44.0,PORT MOODY                                                                                          ,
5720,8139213.0,0.0,0.0,3.0,6/1/2020,1246733.9,4.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,44.0,DELTA                                                                                               ,
5721,8139344.0,0.0,0.0,3.0,1/9/2021,20.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,69.0,BURNABY                                                                                             ,
5722,8140671.0,0.0,1.0,3.0,8/26/2020,91.6,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,62.0,57.0,PORT MOODY                                                                                          ,
5723,8143390.0,0.0,0.0,3.0,4/3/2020,460512.7774,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,0.0,81.0,COQUITLAM                                                                                           ,
5724,8144300.0,0.0,0.0,3.0,8/6/2020,23100.05,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,7.0,50.0,VANCOUVER                                                                                           ,
5725,8146118.0,0.0,0.0,3.0,4/6/2020,200231.58,2.0,1.0,,1.0,1.0,317.7395715,0.0,1.0,0.0,37.0,VANCOUVER                                                                                           ,
5726,8147216.0,1.0,0.0,3.0,2/5/2021,200772.36,5.0,1.0,,0.0,1.0,0.0,0.0,1.0,48.0,46.0,WHISTLER                                                                                            ,
5727,8148609.0,0.0,0.0,3.0,6/3/2020,861412.1643,1.0,1.0,,1.0,1.0,796.0154303,1.0,1.0,0.0,53.0,SURREY                                                                                              ,
5728,8148984.0,0.0,1.0,3.0,7/28/2020,348238.71,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,37.0,MAPLE RIDGE                                                                                         ,
5729,8149942.0,1.0,0.0,3.0,12/8/2020,5878.98,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,15.0,53.0,VANCOUVER                                                                                           ,
5730,8151268.0,0.0,0.0,3.0,8/31/2020,18.3,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,55.0,40.0,NANAIMO                                                                                             ,
5731,8152512.0,1.0,0.0,3.0,6/11/2020,500.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,56.0,COQUITLAM                                                                                           ,
5732,8153133.0,0.0,0.0,3.0,12/3/2020,1000.0,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,72.0,NORTH VANCOUVER                                                                                     ,
5733,8153387.0,1.0,0.0,3.0,1/6/2021,1054294.82,3.0,1.0,,1.0,1.0,0.0,0.0,1.0,22.0,62.0,LANGLEY                                                                                             ,
5734,8155545.0,1.0,0.0,3.0,5/2/2020,565394.7948,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,49.0,VERNON                                                                                              ,
5735,8158116.0,0.0,0.0,3.0,8/10/2020,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,60.0,RICHMOND                                                                                            ,
5736,8158345.0,1.0,0.0,3.0,3/26/2020,193155.29,2.0,1.0,,0.0,1.0,74.88704758,0.0,1.0,0.0,59.0,PORT COQUITLAM                                                                                      ,
5737,8159926.0,0.0,0.0,3.0,3/23/2020,991386.73,2.0,1.0,,0.0,1.0,1599.142398,1.0,1.0,0.0,52.0,LANGLEY                                                                                             ,
5738,8161202.0,1.0,0.0,3.0,5/30/2020,887.47,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,1.0,46.0,SURREY                                                                                              ,
5739,8161323.0,0.0,0.0,3.0,5/7/2020,455691.8559,1.0,1.0,,1.0,1.0,0.0,1.0,1.0,0.0,53.0,DELTA                                                                                               ,
5740,8162919.0,0.0,0.0,3.0,9/4/2020,802.21,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,1.0,71.0,VANCOUVER                                                                                           ,
5741,8164526.0,0.0,0.0,3.0,5/14/2020,449330.6892,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,85.0,HARRISON HOT SPRINGS                                                                                ,
5742,8166280.0,0.0,0.0,3.0,6/3/2020,408116.7576,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,84.0,65.0,VANCOUVER                                                                                           ,
5743,8169234.0,1.0,0.0,3.0,2/9/2021,2502.9,3.0,0.0,,1.0,1.0,2521.201903,0.0,1.0,1.0,51.0,HOUSTON                                                                                             ,
5744,8169306.0,0.0,0.0,3.0,5/26/2020,513745.01,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,51.0,VANCOUVER                                                                                           ,
5745,8170241.0,1.0,0.0,3.0,5/6/2020,1.81,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,58.0,SURREY                                                                                              ,
5746,8170402.0,0.0,1.0,3.0,7/22/2020,1327014.66,2.0,1.0,,1.0,1.0,0.0,0.0,1.0,2.0,45.0,PORT MOODY                                                                                          ,
5747,8171069.0,1.0,0.0,3.0,3/25/2020,500000.0,2.0,0.0,,0.0,1.0,0.0,1.0,1.0,0.0,67.0,BURNABY                                                                                             ,
5748,8175074.0,0.0,0.0,3.0,7/30/2020,40.45,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,60.0,VANCOUVER                                                                                           ,
5749,8175182.0,1.0,0.0,3.0,12/4/2020,2106463.43,3.0,0.0,,0.0,0.0,0.0,0.0,1.0,1.0,60.0,MAPLE RIDGE                                                                                         ,
5750,8176404.0,0.0,0.0,3.0,7/17/2020,2.25,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,4.0,66.0,VANCOUVER                                                                                           ,
5751,8176801.0,0.0,0.0,3.0,5/16/2020,1811.6,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,6.0,40.0,COQUITLAM                                                                                           ,
5752,8180861.0,0.0,0.0,3.0,8/20/2020,45.0,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,0.0,55.0,SURREY                                                                                              ,
5753,8180878.0,0.0,1.0,3.0,8/17/2020,1113.24,3.0,0.0,,0.0,1.0,143.3118428,0.0,1.0,5.0,49.0,SQUAMISH                                                                                            ,
5754,8180951.0,1.0,0.0,3.0,12/17/2020,958.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,57.0,COQUITLAM                                                                                           ,
5755,8181880.0,0.0,0.0,3.0,11/3/2020,1212.14,3.0,0.0,,1.0,0.0,0.0,0.0,1.0,72.0,37.0,SQUAMISH                                                                                            ,
5756,8182274.0,1.0,0.0,3.0,12/14/2020,601612.19,3.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,46.0,BURNABY                                                                                             ,
5757,8184550.0,0.0,0.0,3.0,5/14/2020,2000.19,1.0,1.0,,0.0,1.0,1834.298291,0.0,1.0,1.0,42.0,ABBOTSFORD                                                                                          ,
5758,8187445.0,1.0,0.0,3.0,4/17/2020,448933.5778,3.0,1.0,,1.0,1.0,0.0,1.0,1.0,15.0,60.0,VANCOUVER                                                                                           ,
5759,8187741.0,1.0,0.0,3.0,4/23/2020,483667.404,2.0,1.0,,0.0,1.0,1872.193506,1.0,1.0,129.0,47.0,CHILLIWACK                                                                                          ,
5760,8191200.0,0.0,0.0,3.0,3/27/2020,1159.56,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,2.0,73.0,MAYNE ISLAND                                                                                        ,
5761,8191386.0,0.0,0.0,3.0,8/26/2020,460.0,1.0,0.0,,0.0,1.0,1018.117637,0.0,1.0,0.0,40.0,SQUAMISH                                                                                            ,
5762,8191733.0,0.0,1.0,3.0,8/16/2020,702314.92,3.0,0.0,,1.0,1.0,0.0,0.0,1.0,3.0,39.0,VANCOUVER                                                                                           ,
5763,8193462.0,0.0,0.0,3.0,5/28/2020,784204.8494,2.0,0.0,176325.0942,0.0,1.0,0.0,1.0,1.0,0.0,42.0,ABBOTSFORD                                                                                          ,
5764,8194492.0,0.0,0.0,3.0,12/11/2020,105843.21,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,71.0,COQUITLAM                                                                                           ,
5765,8196358.0,0.0,0.0,3.0,6/1/2020,1571.38,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,4.0,50.0,CHILLIWACK                                                                                          ,
5766,8201123.0,0.0,0.0,3.0,1/15/2021,525115.17,4.0,0.0,,0.0,1.0,163.8617068,0.0,1.0,0.0,45.0,RICHMOND                                                                                            ,
5767,8202270.0,0.0,0.0,3.0,4/2/2020,541087.3874,1.0,1.0,,1.0,1.0,1791.791215,1.0,1.0,9.0,54.0,BURNABY                                                                                             ,
5768,8202917.0,0.0,0.0,3.0,7/13/2020,97012.24,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,59.0,VANCOUVER                                                                                           ,
5769,8203220.0,0.0,0.0,3.0,9/4/2020,3962.28,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,18.0,36.0,ABBOTSFORD                                                                                          ,
5770,8203490.0,0.0,0.0,3.0,12/5/2020,556.36,2.0,1.0,,1.0,1.0,1033.804455,0.0,1.0,19.0,32.0,MAPLE RIDGE                                                                                         ,
5771,8203673.0,0.0,0.0,3.0,6/15/2020,4339.18,3.0,0.0,,0.0,1.0,2141.413967,0.0,1.0,20.0,44.0,NORTH VANCOUVER                                                                                     ,
5772,8208036.0,0.0,0.0,3.0,1/9/2021,1216542.06,3.0,0.0,,1.0,1.0,1319.453418,0.0,1.0,1.0,59.0,VICTORIA                                                                                            ,
5773,8211072.0,0.0,0.0,3.0,2/18/2021,15.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,36.0,RICHMOND                                                                                            ,
5774,8212319.0,0.0,0.0,3.0,5/7/2020,656.82,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,48.0,36.0,SURREY                                                                                              ,
5775,8213454.0,0.0,0.0,3.0,8/15/2020,8474.88,4.0,1.0,,0.0,0.0,0.0,0.0,1.0,85.0,56.0,NORTH VANCOUVER                                                                                     ,
5776,8214887.0,0.0,0.0,3.0,2/17/2021,498478.01,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,2.0,51.0,ABBOTSFORD                                                                                          ,
5777,8216733.0,1.0,0.0,3.0,12/26/2020,1000.0,1.0,1.0,,1.0,1.0,1923.174928,0.0,1.0,31.0,64.0,BOWEN ISLAND                                                                                        ,
5778,8218623.0,0.0,1.0,3.0,9/19/2020,492218.66,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,28.0,BURNABY                                                                                             ,
5779,8218861.0,1.0,0.0,3.0,4/29/2020,699317.996,1.0,1.0,,0.0,0.0,0.0,1.0,1.0,7.0,61.0,NORTH VANCOUVER                                                                                     ,
5780,8219802.0,1.0,0.0,3.0,2/13/2021,5.0,2.0,0.0,258113.5526,0.0,1.0,0.0,0.0,1.0,0.0,40.0,VANCOUVER                                                                                           ,
5781,8220853.0,1.0,0.0,3.0,1/16/2021,1784.48,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,81.0,SURREY                                                                                              ,
5782,8223044.0,0.0,1.0,3.0,5/20/2020,507600.7144,1.0,1.0,,0.0,1.0,268.1583722,1.0,1.0,19.0,42.0,SURREY                                                                                              ,
5783,8224046.0,1.0,0.0,3.0,12/11/2020,2482.59,3.0,1.0,,0.0,0.0,0.0,0.0,1.0,6.0,31.0,MAPLE RIDGE                                                                                         ,
5784,8225751.0,1.0,0.0,3.0,12/15/2020,360490.5,5.0,0.0,197764.5978,0.0,0.0,0.0,0.0,1.0,59.0,64.0,BURNABY                                                                                             ,
5785,8228855.0,0.0,1.0,3.0,7/9/2020,454924.92,2.0,1.0,,0.0,1.0,1116.963806,0.0,1.0,0.0,67.0,ABBOTSFORD                                                                                          ,
5786,8233045.0,0.0,0.0,3.0,8/28/2020,1355.59,3.0,1.0,,0.0,1.0,0.0,0.0,1.0,29.0,63.0,COQUITLAM                                                                                           ,
5787,8235190.0,0.0,0.0,3.0,6/9/2020,428305.6315,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,60.0,PITT MEADOWS                                                                                        ,
5788,8238915.0,0.0,0.0,3.0,1/5/2021,1911.42,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,60.0,88.0,NANAIMO                                                                                             ,
5789,8239156.0,0.0,1.0,3.0,7/14/2020,486550.14,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,54.0,PORT COQUITLAM                                                                                      ,
5790,8239922.0,0.0,0.0,3.0,1/6/2021,1008579.95,2.0,0.0,,0.0,1.0,1789.685047,0.0,1.0,0.0,64.0,WILLIAMS LAKE                                                                                       ,
5791,8241005.0,0.0,1.0,3.0,8/9/2020,255.63,2.0,1.0,,0.0,1.0,2136.154693,0.0,1.0,2.0,54.0,CHILLIWACK                                                                                          ,
5792,8241178.0,0.0,1.0,3.0,6/29/2020,2095.38,2.0,1.0,,1.0,1.0,243.0013295,0.0,1.0,2.0,61.0,PORT COQUITLAM                                                                                      ,
5793,8241264.0,0.0,0.0,3.0,3/23/2020,838.46,1.0,0.0,,0.0,1.0,1726.64063,0.0,1.0,27.0,50.0,BURNABY                                                                                             ,
5794,8242821.0,0.0,0.0,3.0,4/23/2020,5476.03,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,45.0,VANCOUVER                                                                                           ,
5795,8243154.0,0.0,0.0,3.0,8/14/2020,1604.83,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,6.0,44.0,SURREY                                                                                              ,
5796,8244258.0,0.0,0.0,3.0,4/28/2020,10.0,4.0,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,46.0,ABBOTSFORD                                                                                          ,
5797,8244611.0,0.0,0.0,3.0,2/4/2021,14339.44,3.0,0.0,,0.0,1.0,0.0,0.0,1.0,5.0,64.0,COQUITLAM                                                                                           ,
5798,8246021.0,0.0,0.0,3.0,7/17/2020,798.04,1.0,0.0,,1.0,1.0,0.0,0.0,1.0,2.0,60.0,VANCOUVER                                                                                           ,
5799,8247306.0,0.0,0.0,3.0,5/11/2020,448068.0335,2.0,1.0,,0.0,1.0,1862.357563,1.0,1.0,26.0,48.0,ABBOTSFORD                                                                                          ,
5800,8247426.0,0.0,0.0,3.0,6/10/2020,933953.6339,4.0,0.0,,0.0,1.0,0.0,1.0,1.0,44.0,40.0,DELTA                                                                                               ,
5801,8247531.0,0.0,0.0,3.0,4/28/2020,406518.6598,1.0,1.0,,0.0,1.0,2170.255916,1.0,1.0,1.0,53.0,VANCOUVER                                                                                           ,
5802,8248119.0,0.0,0.0,3.0,5/13/2020,440194.6946,1.0,1.0,8084.587358,0.0,0.0,0.0,1.0,1.0,0.0,79.0,MISSION                                                                                             ,
5803,8250071.0,0.0,0.0,3.0,5/26/2020,4446.75,1.0,0.0,,0.0,1.0,2575.862015,0.0,1.0,0.0,60.0,VICTORIA                                                                                            ,
5804,8250358.0,0.0,0.0,3.0,4/14/2020,13000.02,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,59.0,COQUITLAM                                                                                           ,
5805,8250733.0,1.0,0.0,3.0,12/16/2020,0.0,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,65.0,DELTA                                                                                               ,
5806,8251719.0,0.0,0.0,3.0,12/24/2020,587387.55,3.0,1.0,,0.0,1.0,0.0,0.0,1.0,4.0,54.0,MAPLE RIDGE                                                                                         ,
5807,8252667.0,1.0,0.0,3.0,4/29/2020,495952.9845,1.0,1.0,,1.0,0.0,0.0,1.0,1.0,0.0,66.0,BURNABY                                                                                             ,
5808,8253586.0,1.0,0.0,3.0,4/27/2020,794862.3484,3.0,1.0,,0.0,0.0,0.0,1.0,1.0,0.0,84.0,SURREY                                                                                              ,
5809,8253675.0,1.0,0.0,3.0,1/2/2021,819600.79,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,35.0,SURREY                                                                                              ,
5810,8256069.0,0.0,0.0,3.0,12/1/2020,110873.15,3.0,1.0,,0.0,0.0,0.0,0.0,1.0,4.0,58.0,SURREY                                                                                              ,
5811,8256462.0,0.0,0.0,3.0,5/26/2020,8214.36,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,123.0,45.0,WHITE ROCK                                                                                          ,
5812,8256469.0,0.0,0.0,3.0,1/12/2021,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,48.0,NEW WESTMINSTER                                                                                     ,
5813,8257270.0,0.0,0.0,3.0,5/20/2020,7177.66,2.0,1.0,,0.0,0.0,0.0,0.0,1.0,17.0,78.0,COQUITLAM                                                                                           ,
5814,8257521.0,0.0,0.0,3.0,1/18/2021,57.37,2.0,0.0,,0.0,1.0,341.0987191,0.0,1.0,25.0,58.0,COQUITLAM                                                                                           ,
5815,8258563.0,1.0,0.0,3.0,4/14/2020,8730.49,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,135.0,49.0,SURREY                                                                                              ,
5816,8259434.0,1.0,0.0,3.0,4/23/2020,432776.2089,1.0,1.0,,0.0,1.0,0.0,1.0,1.0,109.0,36.0,SQUAMISH                                                                                            ,
5817,8263880.0,0.0,0.0,3.0,2/9/2021,3980.16,4.0,1.0,,0.0,1.0,0.0,0.0,1.0,10.0,45.0,PORT COQUITLAM                                                                                      ,
5818,8265183.0,1.0,0.0,3.0,12/3/2020,1920.2,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,3.0,53.0,BURNABY                                                                                             ,
5819,8266620.0,1.0,0.0,3.0,11/4/2020,18283.84,2.0,1.0,,1.0,1.0,1234.791917,0.0,1.0,0.0,39.0,PORT MOODY                                                                                          ,
5820,8266877.0,0.0,0.0,3.0,9/3/2020,4353.58,3.0,0.0,,0.0,1.0,285.4711219,0.0,1.0,0.0,62.0,RICHMOND                                                                                            ,
5821,8267260.0,1.0,0.0,3.0,2/10/2021,760898.23,2.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,34.0,CHILLIWACK                                                                                          ,
5822,8267657.0,1.0,0.0,3.0,4/8/2020,468280.7538,2.0,0.0,,0.0,0.0,0.0,1.0,1.0,0.0,63.0,SURREY                                                                                              ,
5823,8269085.0,0.0,0.0,3.0,7/23/2020,4629.98,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,3.0,75.0,VICTORIA                                                                                            ,
5824,8270071.0,1.0,0.0,3.0,1/7/2021,1176.23,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,57.0,77.0,BURNABY                                                                                             ,
5825,8271945.0,0.0,0.0,3.0,1/8/2021,4778.81,2.0,0.0,,1.0,1.0,2233.373215,0.0,1.0,30.0,44.0,FURRY CREEK                                                                                         ,
5826,8271980.0,1.0,0.0,3.0,2/6/2021,538055.02,2.0,1.0,,0.0,1.0,248.9516843,0.0,1.0,2.0,69.0,VANCOUVER                                                                                           ,
5827,8272175.0,1.0,0.0,3.0,3/25/2020,1205278.96,3.0,0.0,,0.0,0.0,0.0,0.0,1.0,3.0,49.0,VANCOUVER                                                                                           ,
5828,8272486.0,0.0,1.0,3.0,7/31/2020,11016.57,1.0,0.0,56611.79901,0.0,1.0,0.0,0.0,1.0,3.0,49.0,BURNABY                                                                                             ,
5829,8275630.0,1.0,0.0,3.0,12/23/2020,1751.64,2.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,105.0,VANCOUVER                                                                                           ,
5830,8276898.0,1.0,0.0,3.0,4/21/2020,427686.6713,3.0,1.0,,1.0,1.0,0.0,1.0,1.0,14.0,70.0,LANGLEY                                                                                             ,
5831,8278659.0,0.0,1.0,3.0,8/29/2020,898.91,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,102.0,45.0,VICTORIA                                                                                            ,
5832,8279439.0,0.0,0.0,3.0,8/29/2020,760.8,1.0,1.0,,0.0,1.0,1908.01988,0.0,1.0,30.0,59.0,VANCOUVER                                                                                           ,
5833,8280379.0,1.0,0.0,3.0,4/6/2020,429143.9626,1.0,0.0,,0.0,0.0,0.0,1.0,1.0,1.0,59.0,WEST VANCOUVER                                                                                      ,
5834,8283779.0,0.0,0.0,3.0,12/4/2020,7.52,1.0,0.0,,1.0,0.0,0.0,0.0,1.0,11.0,45.0,PORT MOODY                                                                                          ,
5835,8286138.0,0.0,0.0,3.0,6/10/2020,3348.44,4.0,0.0,,0.0,1.0,0.0,0.0,1.0,44.0,40.0,DELTA                                                                                               ,
5836,8286218.0,0.0,0.0,3.0,5/4/2020,519853.6405,1.0,1.0,,1.0,1.0,464.328374,1.0,1.0,30.0,70.0,ABBOTSFORD                                                                                          ,
5837,8287366.0,1.0,0.0,3.0,1/6/2021,7.33,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,51.0,NEW WESTMINSTER                                                                                     ,
5838,8288464.0,0.0,0.0,3.0,7/8/2020,7463.24,3.0,1.0,,1.0,0.0,0.0,0.0,1.0,29.0,56.0,SURREY                                                                                              ,
5839,8288941.0,0.0,0.0,3.0,7/2/2020,1945.0,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,41.0,BURNABY                                                                                             ,
5840,8290629.0,0.0,0.0,3.0,9/11/2020,14.0,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,0.0,67.0,DELTA                                                                                               ,
5841,8292084.0,0.0,0.0,3.0,11/3/2020,0.01,1.0,0.0,,0.0,1.0,2025.728264,0.0,1.0,0.0,55.0,BURNABY                                                                                             ,
5842,8293926.0,0.0,0.0,3.0,6/18/2020,200.0,1.0,1.0,,1.0,1.0,0.0,0.0,1.0,0.0,44.0,VICTORIA                                                                                            ,
5843,8304984.0,0.0,0.0,3.0,5/5/2020,448831.66,2.0,1.0,,0.0,1.0,219.5860268,0.0,1.0,0.0,48.0,BURNABY                                                                                             ,
5844,8305985.0,0.0,1.0,3.0,8/17/2020,4.86,1.0,1.0,,1.0,0.0,0.0,0.0,1.0,0.0,62.0,PORT MOODY                                                                                          ,
5845,8306021.0,0.0,0.0,3.0,7/17/2020,24.19,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,20.0,37.0,VANCOUVER                                                                                           ,
5846,8307008.0,0.0,1.0,3.0,8/25/2020,7864.46,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,0.0,56.0,LETHBRIDGE                                                                                          ,
5847,8308853.0,0.0,0.0,3.0,6/15/2020,436833.4574,2.0,1.0,,0.0,1.0,1609.954472,1.0,1.0,47.0,72.0,VANCOUVER                                                                                           ,
5848,8309313.0,1.0,0.0,3.0,11/5/2020,369.15,1.0,1.0,,0.0,1.0,2131.17697,0.0,1.0,71.0,59.0,SURREY                                                                                              ,
5849,8310246.0,0.0,0.0,3.0,7/30/2020,5581.73,2.0,0.0,,0.0,1.0,2304.445097,0.0,1.0,10.0,59.0,LANGLEY                                                                                             ,
5850,8310410.0,0.0,1.0,3.0,7/22/2020,277447.68,2.0,0.0,,0.0,1.0,1948.123828,0.0,1.0,1.0,80.0,CHILLIWACK                                                                                          ,
5851,8310965.0,0.0,0.0,3.0,6/30/2020,0.0,1.0,1.0,,0.0,0.0,0.0,0.0,1.0,0.0,59.0,SURREY                                                                                              ,
5852,8311344.0,0.0,0.0,3.0,8/17/2020,246271.28,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,52.0,WEST VANCOUVER                                                                                      ,
5853,8312317.0,0.0,0.0,3.0,7/16/2020,87844.58,3.0,0.0,,0.0,0.0,0.0,0.0,1.0,17.0,52.0,COQUITLAM                                                                                           ,
5854,8322318.0,1.0,0.0,3.0,5/8/2020,432526.2952,3.0,0.0,,0.0,1.0,0.0,1.0,1.0,24.0,52.0,VANCOUVER                                                                                           ,
5855,8323122.0,1.0,0.0,3.0,2/17/2021,50.38,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,47.0,BURNABY                                                                                             ,
5856,8323999.0,0.0,0.0,3.0,8/11/2020,6004.1,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,1.0,61.0,BURNABY                                                                                             ,
5857,8325961.0,1.0,0.0,3.0,2/4/2021,209491.33,3.0,1.0,,0.0,0.0,0.0,0.0,1.0,1.0,89.0,SURREY                                                                                              ,
5858,8326314.0,1.0,0.0,3.0,4/21/2020,250000.0,2.0,1.0,,0.0,1.0,879.7204202,0.0,1.0,0.0,78.0,BURNABY                                                                                             ,
5859,8327311.0,0.0,0.0,3.0,12/17/2020,182.81,1.0,0.0,122389.372,1.0,1.0,681.2450493,0.0,1.0,23.0,61.0,VANCOUVER                                                                                           ,
5860,8327321.0,0.0,1.0,3.0,7/8/2020,1100.0,1.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,40.0,ABBOTSFORD                                                                                          ,
5861,8329039.0,1.0,0.0,3.0,5/8/2020,413246.61,3.0,1.0,,1.0,1.0,0.0,1.0,1.0,1.0,39.0,VANCOUVER                                                                                           ,
5862,8329187.0,0.0,0.0,3.0,1/5/2021,4124.31,2.0,0.0,,0.0,1.0,0.0,0.0,1.0,9.0,30.0,BURNABY                                                                                             ,
5863,8332576.0,1.0,0.0,3.0,4/21/2020,450862.3425,1.0,1.0,,1.0,1.0,790.2450133,1.0,1.0,21.0,53.0,BURNABY                                                                                             ,
5864,8333603.0,1.0,0.0,3.0,12/24/2020,511.79,2.0,0.0,,1.0,0.0,0.0,0.0,1.0,3.0,39.0,COQUITLAM                                                                                           ,
5865,8333815.0,0.0,0.0,3.0,6/22/2020,1586.46,2.0,0.0,,0.0,1.0,1067.347778,0.0,1.0,15.0,52.0,VANCOUVER                                                                                           ,
5866,8334342.0,0.0,1.0,3.0,7/13/2020,229022.27,2.0,1.0,,0.0,1.0,0.0,0.0,1.0,0.0,60.0,CHILLIWACK                                                                                          ,
5867,8335887.0,0.0,0.0,3.0,9/3/2020,31550.76,1.0,0.0,,0.0,1.0,0.0,0.0,1.0,2.0,36.0,ABBOTSFORD                                                                                          ,
5868,8341554.0,0.0,0.0,3.0,5/30/2020,496555.722,2.0,1.0,,0.0,1.0,0.0,1.0,1.0,1.0,63.0,LANGLEY                                                                                             ,
5869,8342879.0,0.0,0.0,3.0,2/2/2021,818081.39,2.0,1.0,,0.0,1.0,194.8497028,0.0,1.0,1.0,59.0,MISSION                                                                                             ,
5870,8343544.0,0.0,0.0,3.0,5/14/2020,459890.9257,1.0,0.0,,0.0,1.0,1744.058465,1.0,1.0,0.0,50.0,SURREY                                                                                              ,
5871,8343810.0,1.0,0.0,3.0,4/9/2020,823.08,1.0,0.0,,0.0,0.0,0.0,0.0,1.0,40.0,59.0,FERNIE                                                                                              ,
5872,8344111.0,0.0,0.0,3.0,4/23/2020,55525.33,2.0,1.0,,0.0,1.0,1872.193506,0.0,1.0,29.0,47.0,CHILLIWACK                                                                                          ,
